artist,artist_normalized,year,weeks_on_chart,total_streams,best_rank,avg_rank,top10_weeks,top1_weeks,has_spotify_data,past_appearances,prev_year_appeared,consecutive_years,appeared
Haruma Miura,Haruma Miura,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Haruma Miura,Haruma Miura,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Haruma Miura,Haruma Miura,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Haruma Miura,Haruma Miura,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Haruma Miura,Haruma Miura,2020,23.0,12925660.0,16.0,49.65217391304348,0.0,0.0,1,0,0,0,0
Haruma Miura,Haruma Miura,2021,10.0,1959637.0,102.0,140.2,0.0,0.0,1,0,0,0,0
Haruma Miura,Haruma Miura,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Haruma Miura,Haruma Miura,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Haruma Miura,Haruma Miura,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Hey! Say! JUMP,Hey! Say! JUMP,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Hey! Say! JUMP,Hey! Say! JUMP,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Hey! Say! JUMP,Hey! Say! JUMP,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Hikaru Utada,Hikaru Utada,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hikaru Utada,Hikaru Utada,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hikaru Utada,Hikaru Utada,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hikaru Utada,Hikaru Utada,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hikaru Utada,Hikaru Utada,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hikaru Utada,Hikaru Utada,2021,49.0,29225461.0,5.0,78.3061224489796,8.0,0.0,1,0,0,0,0
Hikaru Utada,Hikaru Utada,2022,43.0,20244716.0,16.0,92.25581395348836,0.0,0.0,1,0,0,0,0
Hikaru Utada,Hikaru Utada,2023,40.0,17986268.0,41.0,122.375,0.0,0.0,1,0,0,0,0
Hikaru Utada,Hikaru Utada,2024,53.0,21194916.0,88.0,133.28301886792454,0.0,0.0,1,0,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Hiroko Yakushimaru,Hiroko Yakushimaru,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Hiroko Yakushimaru,Hiroko Yakushimaru,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Hiromi Go,Hiromi Go,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiromi Go,Hiromi Go,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiromi Go,Hiromi Go,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiromi Go,Hiromi Go,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hiromi Go,Hiromi Go,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Hiromi Go,Hiromi Go,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Hiromi Go,Hiromi Go,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
Hiromi Go,Hiromi Go,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
Hiromi Go,Hiromi Go,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,1
Hitsujibungaku,Hitsujibungaku,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2023,17.0,16224921.0,11.0,31.176470588235293,0.0,0.0,1,0,0,0,0
Hitsujibungaku,Hitsujibungaku,2024,24.0,19376569.0,11.0,76.16666666666667,0.0,0.0,1,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Hoshimachi Suisei,Hoshimachi Suisei,2024,37.0,30625986.0,16.0,72.97297297297297,0.0,0.0,1,0,0,0,0
ILLIT,ILLIT,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ILLIT,ILLIT,2024,40.0,63870543.0,2.0,19.1,17.0,0.0,1,0,0,0,1
IVE,IVE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
IVE,IVE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
IVE,IVE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
IVE,IVE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
IVE,IVE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
IVE,IVE,2021,4.0,3325727.0,27.0,34.75,0.0,0.0,1,0,0,0,0
IVE,IVE,2022,110.0,69992718.0,9.0,61.23636363636364,2.0,0.0,1,0,0,0,1
IVE,IVE,2023,124.0,53243127.0,20.0,114.05645161290325,0.0,0.0,1,1,1,1,0
IVE,IVE,2024,17.0,5930520.0,129.0,156.2941176470588,0.0,0.0,1,1,0,0,0
Iruka,Iruka,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Iruka,Iruka,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
JENNIE,JENNIE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JENNIE,JENNIE,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JO1,JO1,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
JO1,JO1,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
JO1,JO1,2024,20.0,13399971.0,31.0,89.85,0.0,0.0,1,2,1,2,1
JUJU,JUJU,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JUJU,JUJU,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JUJU,JUJU,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JUJU,JUJU,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
JUJU,JUJU,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
JUJU,JUJU,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
JUJU,JUJU,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
JUJU,JUJU,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,1
JUJU,JUJU,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,1,0
Jimin,Jimin,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jimin,Jimin,2023,39.0,15848199.0,63.0,106.3846153846154,0.0,0.0,1,0,0,0,0
Jimin,Jimin,2024,64.0,72561362.0,1.0,62.53125,23.0,2.0,1,0,0,0,0
Jin,Jin,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jin,Jin,2024,6.0,12366582.0,2.0,4.833333333333333,5.0,0.0,1,0,0,0,0
Jung Kook,Jung Kook,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Jung Kook,Jung Kook,2023,45.0,74768710.0,1.0,13.488888888888887,25.0,1.0,1,0,0,0,0
Jung Kook,Jung Kook,2024,104.0,84988851.0,7.0,70.35576923076923,3.0,0.0,1,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2020,36.0,9581166.0,56.0,74.83333333333333,0.0,0.0,1,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2021,20.0,4036688.0,97.0,140.35,0.0,0.0,1,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAMI WA SAIKORO WO FURANAI,KAMI WA SAIKORO WO FURANAI,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAT-TUN,KAT-TUN,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAT-TUN,KAT-TUN,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAT-TUN,KAT-TUN,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAT-TUN,KAT-TUN,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAT-TUN,KAT-TUN,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KAT-TUN,KAT-TUN,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
KAT-TUN,KAT-TUN,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
KAT-TUN,KAT-TUN,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
KAT-TUN,KAT-TUN,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Kana Nishino,Kana Nishino,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kana Nishino,Kana Nishino,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Kanaria,Kanaria,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kanaria,Kanaria,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kanaria,Kanaria,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kanaria,Kanaria,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kanaria,Kanaria,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kanaria,Kanaria,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kanaria,Kanaria,2022,2.0,571213.0,150.0,166.0,0.0,0.0,1,0,0,0,0
Kanaria,Kanaria,2023,48.0,24214115.0,51.0,78.1875,0.0,0.0,1,0,0,0,0
Kanaria,Kanaria,2024,33.0,12678597.0,107.0,143.0909090909091,0.0,0.0,1,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2020,92.0,62157868.0,2.0,66.71739130434783,18.0,0.0,1,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2021,216.0,95696026.0,7.0,99.875,4.0,0.0,1,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2022,192.0,86817781.0,1.0,118.40625,15.0,2.0,1,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2023,230.0,143940463.0,2.0,101.01304347826088,20.0,0.0,1,0,0,0,0
Kenshi Yonezu,Kenshi Yonezu,2024,221.0,127378539.0,5.0,114.43438914027148,10.0,0.0,1,0,0,0,0
Kep1er,Kep1er,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kep1er,Kep1er,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kep1er,Kep1er,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kep1er,Kep1er,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kep1er,Kep1er,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kep1er,Kep1er,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kep1er,Kep1er,2022,46.0,28006661.0,13.0,69.3695652173913,0.0,0.0,1,0,0,0,0
Kep1er,Kep1er,2023,1.0,253372.0,169.0,169.0,0.0,0.0,1,0,0,0,0
Kep1er,Kep1er,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
KinKi Kids,KinKi Kids,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
KinKi Kids,KinKi Kids,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
KinKi Kids,KinKi Kids,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
King & Prince,King & Prince,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King & Prince,King & Prince,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King & Prince,King & Prince,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King & Prince,King & Prince,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King & Prince,King & Prince,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
King & Prince,King & Prince,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
King & Prince,King & Prince,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
King & Prince,King & Prince,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,0
King & Prince,King & Prince,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,3,0,0,0
King Gnu,King Gnu,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King Gnu,King Gnu,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King Gnu,King Gnu,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King Gnu,King Gnu,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
King Gnu,King Gnu,2020,271.0,145200549.0,2.0,51.30627306273063,44.0,0.0,1,0,0,0,0
King Gnu,King Gnu,2021,133.0,70944458.0,1.0,82.27067669172932,4.0,1.0,1,0,0,0,0
King Gnu,King Gnu,2022,271.0,193457620.0,1.0,55.69741697416974,36.0,5.0,1,0,0,0,1
King Gnu,King Gnu,2023,260.0,144482142.0,1.0,102.88076923076925,17.0,3.0,1,1,1,1,0
King Gnu,King Gnu,2024,186.0,110255573.0,4.0,108.17204301075267,7.0,0.0,1,1,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Kis-My-Ft2,Kis-My-Ft2,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Kis-My-Ft2,Kis-My-Ft2,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Kis-My-Ft2,Kis-My-Ft2,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Kiyoshi Hikawa,Kiyoshi Hikawa,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Kiyoshi Hikawa,Kiyoshi Hikawa,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,2,0,0,0
Kiyoshi Hikawa,Kiyoshi Hikawa,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,2,0,0,0
Kocchi no Kento,Kocchi no Kento,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Kocchi no Kento,Kocchi no Kento,2024,27.0,32464382.0,14.0,26.48148148148148,0.0,0.0,1,0,0,0,1
Koresawa,Koresawa,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Koresawa,Koresawa,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
